1670447890525,50.8123599,-0.1052602,46.80000305175781,50.8121207,-0.1059676,46.80000305175781,NaN,NaN,NaN,NA,NA,
1670447891585,50.8123599,-0.1052602,46.80000305175781,50.8121207,-0.1059676,46.80000305175781,NaN,NaN,NaN,NA,NA,
1670447891848,50.8123599,-0.1052602,46.80000305175781,50.81377460000001,-0.10442059999999999,46.400001525878906,0.0,90.0,57.29577951308232,NA,Stationary,
1670447892023,50.8137746,-0.1044206,46.400001525878906,50.81370248025322,-0.10469080715793466,15.1585693359375,0.0,247.15491077068452,49.621461241580654,NA,VehicleMotion,
1670447893038,50.8136466,-0.1048969,46.400001525878906,50.81366366944525,-0.10481880612531148,21.38946533203125,0.49242804876782076,294.8325584592345,44.12497741996338,NA,Stationary,
1670447894028,50.8136427,-0.1048979,46.400001525878906,50.813651222134276,-0.10485009162252888,28.6707763671875,0.49242804876782076,292.38125002810125,40.33024893410528,NA,Stationary,
1670447895044,50.8136447,-0.1048734,46.400001525878906,50.81364323712192,-0.10485023619255635,31.8482666015625,0.49242804876782076,290.07213292789936,37.397260470470336,NA,Stationary,
1670447896050,50.8136413,-0.1048552,46.400001525878906,50.813636785963,-0.10484648551809918,34.31298828125,0.49242804876782076,289.70628235673746,49.621461241580526,NA,Stationary,
1670447897046,50.8136335,-0.1048439,46.400001525878906,50.813629370688545,-0.10484116096960375,36.0098876953125,0.49242804876782076,289.9411146016826,44.408469395965945,NA,Stationary,
1670447898044,50.8136296,-0.1048446,46.400001525878906,50.81362072606506,-0.10483360117541225,35.8221435546875,0.5203798245318829,151.01210178387265,19.85312872429043,NA,OnFoot,
1670447899045,50.8136224,-0.1048354,46.400001525878906,50.81361626640542,-0.10482427531135614,36.43829345703125,0.5642070538273893,127.04602377558439,14.832738033099313,NA,OnFoot,
1670447900047,50.8136174,-0.1048254,46.400001525878906,50.813609973639934,-0.1048096084085828,37.05242919921875,1.1690818899576803,124.10668978295894,12.39467241301575,NA,OnFoot,
1670447901044,50.8136119,-0.1048127,46.400001525878906,50.813605671149425,-0.10479584080405886,37.51043701171875,2.0729516206063274,116.25599418182003,10.882909297325696,NA,OnFoot,
1670447902047,50.8136077,-0.1047987,46.400001525878906,50.81360226389769,-0.10478180192922085,38.0595703125,3.0833614278705372,110.96133173119591,9.838332291586346,NA,OnFoot,
1670447903038,50.8136046,-0.1047846,46.400001525878906,50.81359911220446,-0.10476711149691921,38.141357421875,4.092255368543157,108.7081654894854,9.04546536195394,NA,OnFoot,
1670447904043,50.8136018,-0.1047695,46.400001525878906,50.81359571816433,-0.10475233472374434,38.22412109375,5.140684328029084,109.92802474943966,8.435507246711905,NA,OnFoot,
1670447905049,50.8135986,-0.1047541,46.400001525878906,50.81359201162434,-0.1047375346311774,38.5810546875,6.208516925194739,111.56912314813309,7.940327401558894,NA,OnFoot,
1670447906039,50.8135949,-0.1047385,46.400001525878906,50.81358826144138,-0.10472282492427731,39.0146484375,7.2717788401238,111.92067184011142,7.513720555964286,NA,OnFoot,
1670447907040,50.813591,-0.1047229,46.400001525878906,50.81358443640966,-0.10470757822356895,39.05712890625,8.355613042646297,111.60316730084344,7.172016109216296,NA,OnFoot,
1670447908055,50.813587,-0.1047071,46.400001525878906,50.81358066584542,-0.10469240096373783,38.900390625,9.467273328944156,111.41207680496365,6.861261760012986,NA,OnFoot,
1670447909052,50.8135832,-0.1046913,46.400001525878906,50.813576609990974,-0.10467717044761123,39.04852294921875,10.564132429238501,112.7986538492575,6.596189731168664,NA,OnFoot,
1670447910051,50.813579,-0.1046755,46.400001525878906,50.813572946867595,-0.10466085957278742,39.2208251953125,11.674191234921448,109.51878186723718,6.3907661033224175,NA,OnFoot,
1670447911051,50.8135753,-0.1046586,46.400001525878906,50.813569818441024,-0.10464357860584678,39.21417236328125,12.802023215390287,105.94724729246718,6.192994522914675,NA,OnFoot,
1670447912037,50.8135725,-0.1046403,46.400001525878906,50.813566721316036,-0.10462601113514126,39.03179931640625,13.931639807666507,105.55062880175251,6.0469977036781035,NA,OnFoot,
1670447913047,50.8135697,-0.1046207,46.400001525878906,50.81356325423621,-0.1046078552064435,38.9010009765625,15.111989223090099,106.77383624440643,5.9214310840671756,NA,OnFoot,
1670447914046,50.8135666,-0.1046013,46.400001525878906,50.81355963174613,-0.10458965486952461,38.79571533203125,16.298323542376547,107.44072553588313,5.790034899462444,NA,OnFoot,
1670447915047,50.8135629,-0.1045821,46.400001525878906,50.81355631635117,-0.1045706799975329,39.041748046875,17.504660711752518,105.41844031793494,5.70204362478609,Outside,OnFoot,
1670447916047,50.8135594,-0.1045625,46.400001525878906,50.81355347216592,-0.10455166690718545,38.86370849609375,18.73217981197113,103.28528787182972,5.60203845227588,Outside,OnFoot,
1670447917049,50.8135561,-0.1045431,46.400001525878906,50.813550958973686,-0.1045326523737356,38.742919921875,19.977687875619353,101.78427988268169,5.5421241870003675,Outside,OnFoot,
1670447918035,50.8135529,-0.1045241,46.400001525878906,50.81354820821853,-0.10451350540606567,38.55853271484375,21.217439115636207,102.77661538914947,5.466612105740956,Outside,OnFoot,
1670447919049,50.8135495,-0.104505,46.400001525878906,50.81354513710036,-0.1044941815380181,38.4888916015625,22.505499698982785,104.08245079116466,5.401127604479254,Outside,OnFoot,
1670447920046,50.8135457,-0.1044859,46.400001525878906,50.813542068416936,-0.10447498721185727,38.78875732421875,23.78316904959876,104.16287412307611,5.372493393475012,Outside,OnFoot,
