,0,1,2,3,4,5,6,7,8,9,10,11,12,indoorGPS X,indoorGPS Y
11,1672962800169,50.8111673,-0.1044048,60.900001525878906,50.81117006341527,-0.1044238834868252,62.2734375,1.2333413891886118,278.9907663424974,12.126385991595594,,Stationary,,1.096,0.109
12,1672962801170,50.8111664,-0.1044181,60.900001525878906,50.811166640744325,-0.1044277072280217,60.78521728515625,1.2333413891886118,275.1064764739623,10.740622121548732,,Stationary,,0.767,0.261
13,1672962802179,50.8111635,-0.1044251,60.900001525878906,50.811165246205846,-0.1044284981716983,60.6146240234375,1.2333413891886118,278.7053522980104,9.777721734895104,,Stationary,,0.521,0.448
14,1672962803168,50.8111619,-0.1044281,60.900001525878906,50.81116273977687,-0.1044239604222437,59.8878173828125,1.2333413891886118,277.766940790773,9.087102007115249,,Stationary,,0.29,0.769
15,1672962804171,50.8111596,-0.1044249,60.900001525878906,50.81116294142422,-0.1044238642248217,59.30303955078125,1.2333413891886118,274.6387878347958,8.56431928647442,,Stationary,,0.278,1.046
16,1672962805182,50.8111593,-0.1044242,60.900001525878906,50.8111615069006,-0.1044299617754089,59.80084228515625,1.2333413891886118,280.3651427643503,8.719960407857283,,Stationary,,0.302,1.296
17,1672962806182,50.8111587,-0.1044301,60.900001525878906,50.81116277198544,-0.1044346525042216,60.0037841796875,1.2333413891886118,268.6233026648639,8.265330165287399,,Stationary,,0.495,1.541
18,1672962807165,50.8111608,-0.1044341,60.900001525878906,50.811162984271576,-0.1044371378443952,59.58355712890625,1.2333413891886118,261.23884278275773,8.430961281435025,,Stationary,,0.583,1.726
19,1672962808182,50.8111609,-0.1044375,60.900001525878906,50.81116054569029,-0.1044389072651079,60.54461669921875,1.2333413891886118,268.9386428016453,8.609860189375743,,Stationary,,0.964,1.773
20,1672962809166,50.8111596,-0.1044391,60.900001525878906,50.81115940641261,-0.1044407909688222,61.04815673828125,1.2333413891886118,274.57686182812984,8.782460037719241,,Stationary,,1.158,1.591
21,1672962810171,50.8111583,-0.1044413,60.900001525878906,50.81116247334027,-0.1044412522642514,61.0107421875,1.2333413891886118,264.5442195349598,8.930998367771219,,Stationary,,1.28,1.347
22,1672962811178,50.811161,-0.1044417,60.900001525878906,50.81116439023033,-0.1044405553826765,60.7191162109375,1.2333413891886118,261.8356371178513,9.09248944541636,,Stationary,,1.472,1.031
23,1672962812174,50.8111625,-0.1044416,60.900001525878906,50.8111630550123,-0.1044418203235896,61.06298828125,1.2333413891886118,271.9534771914488,9.248488865404507,,Stationary,,1.527,0.62
24,1672962813170,50.8111616,-0.1044427,60.900001525878906,50.81116310759754,-0.1044403861661604,61.71063232421875,1.2333413891886118,276.54680272650575,9.382048612359972,,Stationary,,1.539,0.376
25,1672962814178,50.8111619,-0.1044414,60.900001525878906,50.81116610044671,-0.1044379240720387,61.75982666015625,1.2333413891886118,266.3128785455383,9.528315003337717,,Stationary,,1.357,0.14
26,1672962815174,50.8111646,-0.1044392,60.900001525878906,50.81116697263805,-0.1044409679986701,61.93487548828125,1.2333413891886118,271.81014570794616,8.900212723550476,,Stationary,,1.219,0.071
27,1672962816169,50.8111656,-0.1044414,60.900001525878906,50.81116558141297,-0.1044432526263559,62.2059326171875,1.2333413891886118,279.35433978474555,9.062753761712235,,Stationary,,0.864,0.223
28,1672962817174,50.811164,-0.1044441,60.900001525878906,50.81116736821034,-0.1044460995587036,62.7701416015625,1.2333413891886118,271.285235738809,9.219779316795009,,Stationary,,0.595,0.346
29,1672962818170,50.8111662,-0.1044463,60.900001525878906,50.81116903420856,-0.1044523214631191,62.5733642578125,1.2333413891886118,261.614797882047,9.35426767544806,,Stationary,,0.289,0.548
30,1672962819171,50.8111665,-0.1044514,60.900001525878906,50.81116932861586,-0.1044573395110728,62.8306884765625,1.2333413891886118,267.68519036218834,9.484506529700765,Outside,Stationary,,0.136,0.985
31,1672962820166,50.8111672,-0.1044569,60.900001525878906,50.81116727758529,-0.1044618551417062,62.62225341796875,1.2333413891886118,283.40247736885675,9.627348774623597,Outside,Stationary,,0.075,1.257
32,1672962821170,50.8111654,-0.1044614,60.900001525878906,50.81116716614736,-0.1044661966071149,62.85284423828125,1.2333413891886118,287.31417031360627,9.748947586747798,Outside,Stationary,,0.183,1.547
33,1672962822181,50.8111656,-0.1044655,60.900001525878906,50.81116937599494,-0.1044693969289105,62.2734375,1.2333413891886118,286.02946361139004,9.883037856474507,Outside,Stationary,,0.325,1.818
34,1672962823174,50.8111676,-0.1044687,60.900001525878906,50.81117257113208,-0.1044730362422489,62.6248779296875,1.2333413891886118,277.1250887395819,10.012713951104168,Outside,Stationary,,0.648,1.708
35,1672962824172,50.811171,-0.1044727,60.900001525878906,50.81117249076476,-0.1044772570998583,62.61212158203125,1.2333413891886118,281.6396852056463,10.122226110880094,Outside,Stationary,,0.862,1.585
36,1672962825170,50.8111712,-0.1044767,64.47160743796705,50.81117065624839,-0.1044807719205968,62.7193603515625,1.2333413891886118,290.12921766694774,10.244004021768475,Outside,Stationary,,1.12,1.261
37,1672962826165,50.8111691,-0.104481,64.70144431457676,50.81116836387996,-0.1044801810135953,62.82757568359375,1.2333413891886118,312.7588551656103,10.346276677926834,Outside,Stationary,,1.257,0.848
38,1672962827175,50.8111668,-0.1044815,65.23350753579874,50.811168585837336,-0.1044794020538374,62.509521484375,1.2333413891886118,333.9725255042341,49.62146124143274,Outside,Stationary,,1.427,0.635
39,1672962828182,50.8111668,-0.1044806,65.23350753579874,50.81117013995219,-0.1044785614176871,62.4954833984375,1.2333413891886118,352.30794786902226,44.40610722599829,Outside,Stationary,,1.376,0.339
40,1672962829181,50.8111692,-0.1044791,65.61983495948681,50.81117072482643,-0.1044785969716103,62.736083984375,1.2333413891886118,12.219890062822742,40.56133359552565,Outside,Stationary,,1.139,0.12
41,1672962830172,50.8111706,-0.1044786,65.23350753579874,50.81117087508841,-0.1044781019447686,62.661376953125,1.2333413891886118,19.831725354002515,49.62146124158041,Outside,Stationary,,0.828,0.227
42,1672962831167,50.8111711,-0.1044778,60.900001525878906,50.81116858559457,-0.1044794019642467,62.626953125,1.2333413891886118,128.7381505126,49.71729632783892,Inside,Stationary,,0.586,0.322
43,1672962832165,50.8111708,-0.104476,60.900001525878906,50.81116858559457,-0.1044794019642491,62.58966064453125,1.2333413891886118,138.04539773408231,49.74700071225815,Inside,Stationary,,0.304,0.651
44,1672962833175,50.8111706,-0.1044739,60.900001525878906,50.81116858559457,-0.1044794019642485,62.59661865234375,1.2333413891886118,149.03097186284992,49.779984795254094,Inside,Stationary,,0.0,1.034
45,1672962834171,50.8111704,-0.1044722,60.900001525878906,50.81116858559457,-0.1044794019642452,62.56317138671875,1.2333413891886118,152.52903659054448,49.8129470375483,Inside,Stationary,,-0.133,1.325
46,1672962835174,50.8111701,-0.1044709,60.900001525878906,50.81116858559457,-0.1044794019642473,62.5238037109375,1.2333413891886118,132.49406338711952,49.845887482477536,Inside,Stationary,,-0.201,1.594
47,1672962836175,50.8111702,-0.1044703,60.900001525878906,50.81116858559457,-0.104479401964249,62.44232177734375,1.2333413891886118,111.50133160307234,49.87880617321703,Inside,Stationary,,-0.048,1.994
48,1672962837163,50.8111706,-0.1044699,60.900001525878906,50.81116700671615,-0.1044704873223906,62.440185546875,1.4810253337545558,96.62000823829874,49.908414430638935,Inside,OnFoot,,0.12,1.999
49,1672962838166,50.811171,-0.1044698,60.900001525878906,50.81116604838724,-0.1044556518885078,62.43731689453125,2.5185565970298334,92.0650428849866,49.94129190691245,Inside,OnFoot,,0.542,1.995
50,1672962839174,50.8111713,-0.10447,60.900001525878906,50.81116729632133,-0.1044664041860954,62.4378662109375,3.4940423642463965,90.8659314256202,49.974147753424326,Inside,OnFoot,,0.974,1.65
51,1672962840173,50.8111714,-0.1044702,60.900001525878906,50.811167508451454,-0.1044680054224002,62.44293212890625,3.5442788771937166,92.05661462835371,50.00369955709633,Inside,Stationary,,1.176,1.416
52,1672962841169,50.8111715,-0.1044704,60.900001525878906,50.81116711610647,-0.1044572274751209,62.43817138671875,3.762455713308948,94.79620273567376,50.03651442443398,Inside,OnFoot,,1.326,1.018
53,1672962842169,50.8111716,-0.1044706,60.900001525878906,50.811167207647074,-0.1044627283681145,62.43817138671875,4.019537677993785,104.84086253547524,50.06930778527984,Inside,Stationary,,1.497,0.814
54,1672962843161,50.8111716,-0.1044707,60.900001525878906,50.81116675924509,-0.1044603215993604,62.435302734375,4.263348620642983,122.92312795579744,50.09880345688836,Inside,Stationary,,1.449,0.484
55,1672962844163,50.8111716,-0.1044708,60.900001525878906,50.81116670376869,-0.104460223239882,62.4345703125,4.263348620642983,149.9940754168549,50.13155607161605,Inside,Stationary,,1.414,0.28
56,1672962845163,50.8111715,-0.1044708,60.900001525878906,50.81116672253973,-0.1044602500630124,62.4345703125,4.263348620642983,175.77860468233223,50.16101514001394,Inside,Stationary,,1.138,0.13
57,1672962846166,50.8111715,-0.1044709,60.900001525878906,50.81116672251614,-0.1044602500861194,62.43353271484375,4.263348620642983,204.33756519102155,50.19372716014132,Inside,Stationary,,0.961,0.234
58,1672962847183,50.8111715,-0.1044709,60.900001525878906,50.811166722521314,-0.1044602500841072,62.43304443359375,4.263348620642983,226.4602192742216,50.2264178752232,Inside,Stationary,,0.699,0.367
59,1672962848164,50.8111715,-0.1044709,60.900001525878906,50.81116672252133,-0.1044602500840856,62.43121337890625,4.263348620642983,246.9404345998047,50.25582133734912,Inside,Stationary,,0.523,0.642
60,1672962849165,50.8111715,-0.1044709,60.900001525878906,50.81116672252132,-0.1044602500840851,62.435302734375,4.263348620642983,271.2031647568397,50.2884716872741,Inside,Stationary,,0.282,0.926
61,1672962850167,50.8111718,-0.1044704,60.900001525878906,50.81116672252132,-0.1044602500840852,62.412109375,4.263348620642983,296.4151462397444,50.321100852344365,Inside,Stationary,,0.262,1.297
62,1672962851177,50.8111723,-0.104469,60.900001525878906,50.81116672252132,-0.1044602500840828,62.40228271484375,4.263348620642983,317.9709781231003,50.35044902189568,Inside,Stationary,,0.262,1.606
63,1672962852175,50.8111728,-0.1044676,60.900001525878906,50.81116672252133,-0.1044602500840751,62.37823486328125,4.263348620642983,344.4708784531913,50.383038049093216,Inside,Stationary,,0.472,1.801
64,1672962853162,50.8111734,-0.1044664,60.900001525878906,50.81116672252133,-0.1044602500840694,62.3466796875,4.263348620642983,12.791759793496167,50.415606010504575,Inside,Stationary,,0.873,1.879
65,1672962854160,50.8111742,-0.1044639,60.900001525878906,50.81116672252132,-0.1044602500840664,62.3466796875,4.263348620642983,37.14834616823504,50.444899198251214,Inside,Stationary,,1.056,1.637
66,1672962855166,50.8111749,-0.1044591,60.900001525878906,50.81116672252132,-0.1044602500840649,62.34088134765625,4.263348620642983,64.04009402794446,50.47742724695456,Inside,Stationary,,1.346,1.411
67,1672962856166,50.8111753,-0.1044575,60.900001525878906,50.811166722521314,-0.1044602500840647,62.34088134765625,4.263348620642983,84.61821582479746,50.50993434782522,Inside,Stationary,,1.437,0.996
68,1672962857158,50.8111754,-0.1044566,60.900001525878906,50.811166722521314,-0.1044602500840675,62.34088134765625,4.263348620642983,103.46647151189916,50.53917286162255,Inside,Stationary,,1.536,0.768
69,1672962858163,50.8111755,-0.1044561,60.900001525878906,50.81116672252132,-0.1044602500840682,62.34088134765625,4.263348620642983,124.14391652599966,50.571640272850985,Inside,Stationary,,1.537,0.408
70,1672962859157,50.8111755,-0.1044561,60.900001525878906,50.81116672252132,-0.1044602500840676,62.34088134765625,4.263348620642983,144.6913606322223,50.60084313133908,Inside,Stationary,,1.333,0.184
71,1672962860160,50.8111755,-0.1044558,60.900001525878906,50.81116672252132,-0.1044602500840635,62.34112548828125,4.263348620642983,170.21048166936532,50.63327099795111,Inside,Stationary,,1.112,0.059
72,1672962861162,50.8111755,-0.1044556,60.900001525878906,50.81116672252132,-0.1044602500840615,62.3414306640625,4.263348620642983,197.5060790793367,50.66243833124491,Inside,Stationary,,0.841,0.26
73,1672962862170,50.8111756,-0.1044554,60.900001525878906,50.81116672252132,-0.1044602500840598,62.3326416015625,4.263348620642983,220.6640277558089,50.691588881999024,Inside,Stationary,,0.613,0.538
74,1672962863166,50.8111756,-0.1044552,60.900001525878906,50.81116672252132,-0.10446025008406,62.26153564453125,4.263348620642983,246.20758478756105,50.72395873481896,Inside,Stationary,,0.34,0.86
75,1672962864170,50.8111757,-0.1044552,60.900001525878906,50.811166722521314,-0.1044602500840605,62.26153564453125,4.263348620642983,271.0240926166898,50.75630794375781,Inside,Stationary,,0.141,1.036
76,1672962865169,50.8111757,-0.1044552,60.900001525878906,50.811166722521314,-0.1044602500840623,62.26025390625,4.263348620642983,291.8959463424852,50.78540461389302,Inside,Stationary,,0.041,1.306
77,1672962866165,50.8111757,-0.1044553,60.900001525878906,50.81116672252132,-0.1044602500840628,62.24755859375,4.263348620642983,317.4184095089729,50.81771470803323,Inside,Stationary,,0.096,1.621
78,1672962867174,50.8111757,-0.1044554,60.900001525878906,50.81116672252132,-0.1044602500840637,62.24835205078125,4.263348620642983,337.3317973494813,50.846776238634845,Inside,Stationary,,0.3,1.811
79,1672962868162,50.8111757,-0.1044556,60.900001525878906,50.81116672252132,-0.1044602500840588,62.2525634765625,4.263348620642983,357.2198584109383,50.879047359512704,Inside,Stationary,,0.477,1.881
80,1672962869165,50.8111758,-0.1044557,60.900001525878906,50.81116672252132,-0.1044602500840544,62.25262451171875,4.263348620642983,19.111041787524076,50.91129802471904,Inside,Stationary,,0.787,1.744
81,1672962870167,50.8111758,-0.1044558,60.900001525878906,50.811166722521314,-0.104460250084048,62.25262451171875,4.263348620642983,44.24904527569515,50.94352827309435,Inside,Stationary,,1.03,1.425
82,1672962871165,50.8111758,-0.1044559,60.900001525878906,50.811166722521314,-0.1044602500840443,62.25262451171875,4.263348620642983,68.0892500404961,50.972518072254026,Inside,Stationary,,1.235,1.16
83,1672962872161,50.8111758,-0.104456,60.900001525878906,50.811166722521314,-0.104460250084046,62.25262451171875,4.263348620642983,92.64485640264138,51.004709635253306,Inside,Stationary,,1.445,0.944
84,1672962873158,50.8111758,-0.104456,60.900001525878906,50.811166722521314,-0.1044602500840485,62.2525634765625,4.263348620642983,114.78605058799542,51.03688089339247,Inside,Stationary,,1.478,0.578
85,1672962874157,50.8111758,-0.104456,60.900001525878906,50.81116672252132,-0.1044602500840473,62.2525634765625,4.263348620642983,137.2084630126464,51.06581769678853,Inside,Stationary,,1.349,0.346
86,1672962875166,50.8111758,-0.104456,60.900001525878906,50.81116672252132,-0.1044602500840446,62.25213623046875,4.263348620642983,163.28817394357998,51.09795048132641,Inside,Stationary,,1.285,0.207
87,1672962876158,50.8111758,-0.104456,60.900001525878906,50.81116672252132,-0.104460250084043,62.25213623046875,4.263348620642983,187.65234814185808,51.1268527205312,Inside,Stationary,,1.024,0.218
88,1672962877170,50.8111758,-0.104456,60.900001525878906,50.81116672252132,-0.1044602500840423,62.25213623046875,4.263348620642983,212.5074834784432,51.15894716916283,Inside,Stationary,,0.891,0.227
89,1672962878161,50.8111759,-0.104456,60.900001525878906,50.81116672252132,-0.104460250084039,62.25341796875,4.263348620642983,236.64136945272048,51.18781496774516,Inside,Stationary,,0.827,0.187
90,1672962879273,50.8111759,-0.104456,60.900001525878906,50.81116672252132,-0.1044602500840392,62.25341796875,4.263348620642983,257.4052113150477,51.219871217352384,Inside,Stationary,,0.75,0.06
91,1672962880330,50.8111759,-0.104456,60.900001525878906,50.81116672252132,-0.1044602500840396,62.25341796875,4.263348620642983,280.5811428302061,51.25510993556854,Inside,Stationary,,0.69,0.071
92,1672962881392,50.8111759,-0.104456,60.900001525878906,50.81116672252132,-0.1044602500840398,62.25341796875,4.263348620642983,304.5551505012692,51.28712412348175,Inside,Stationary,,0.506,0.437
93,1672962882472,50.8111759,-0.104456,60.900001525878906,50.81116672252132,-0.1044602500840373,62.25341796875,4.263348620642983,330.3386074274808,51.31911834011799,Inside,Stationary,,0.18,0.848
94,1672962883526,50.8111759,-0.104456,60.900001525878906,50.81116672252132,-0.1044602500840343,62.25341796875,4.263348620642983,1.306418369821131,51.3478960905124,Inside,Stationary,,0.09,1.214
95,1672962884592,50.8111759,-0.104456,60.900001525878906,50.81116672252132,-0.104460250084032,62.25341796875,4.263348620642983,34.68082792732474,51.379852464485744,Inside,Stationary,,0.318,1.548
96,1672962885654,50.8111759,-0.104456,60.900001525878906,50.811166722521314,-0.104460250084033,62.25341796875,4.263348620642983,62.40204665406293,51.41178897511716,Inside,Stationary,,0.631,1.81
97,1672962886731,50.8111759,-0.104456,60.900001525878906,50.811166722521314,-0.1044602500840328,62.25341796875,4.263348620642983,86.44106965426107,51.44370565940949,Inside,Stationary,,1.015,1.74
98,1672962887792,50.8111759,-0.104456,60.900001525878906,50.811166722521314,-0.1044602500840355,62.25341796875,4.263348620642983,108.75299641885825,51.47560255424116,Inside,Stationary,,1.442,1.429
99,1672962888161,50.8112303,-0.1039963,60.900001525878906,50.811166722521314,-0.1044602500840344,62.21673583984375,4.263348620642983,116.48581004114192,51.488355779363296,Inside,Stationary,,1.459,1.326
100,1672962889159,50.8112333,-0.1039705,60.900001525878906,50.81116672252132,-0.1044602500840363,62.21673583984375,4.263348620642983,140.35042218508363,51.52022503068535,Inside,Stationary,,1.622,1.027
101,1672962890270,50.8112346,-0.1039597,60.900001525878906,50.81116672252132,-0.1044602500840347,62.21673583984375,4.263348620642983,167.9730670691937,51.552074580584055,Inside,Stationary,,1.596,0.61
102,1672962891332,50.8112346,-0.1039597,60.900001525878906,50.81116672252132,-0.1044602500840327,62.21673583984375,4.263348620642983,197.62960898500612,51.58390446556432,Inside,Stationary,,1.497,0.315
103,1672962892165,50.8112346,-0.1039597,60.900001525878906,50.811166722521314,-0.1044602500840348,62.21685791015625,4.263348620642983,221.15888085960296,51.609354239244965,Inside,Stationary,,1.241,0.129
104,1672962893164,50.8112408,-0.1039077,60.900001525878906,50.811166722521314,-0.1044602500840347,62.21612548828125,4.263348620642983,244.06317146408128,51.63797024192903,Inside,Stationary,,0.87,0.108
105,1672962894172,50.8112411,-0.1039055,60.900001525878906,50.811166722521314,-0.1044602500840377,62.21820068359375,4.263348620642983,267.8235910617234,51.66974721300955,Inside,Stationary,,0.502,0.326
106,1672962895165,50.8112412,-0.1039056,60.900001525878906,50.811166722521314,-0.1044602500840382,62.21759033203125,4.263348620642983,288.1765877167387,51.701504653211984,Inside,Stationary,,0.247,0.492
107,1672962896273,50.811241,-0.1039075,60.900001525878906,50.811166722521314,-0.1044602500840402,62.21759033203125,4.263348620642983,311.90333468260144,51.73324259850634,Inside,Stationary,,0.046,0.842
108,1672962897169,50.811241,-0.1039075,60.900001525878906,50.811166722521314,-0.1044602500840425,62.16583251953125,4.263348620642983,334.60164084827704,51.758618942511546,Inside,Stationary,,-0.043,1.266
109,1672962898173,50.811241,-0.1039082,60.900001525878906,50.811166722521314,-0.1044602500840424,62.138671875,4.263348620642983,2.9754081083826804,51.79032188726399,Inside,Stationary,,-0.035,1.613
110,1672962899181,50.8112377,-0.103937,60.900001525878906,50.811166722521314,-0.1044602500840427,62.11181640625,4.263348620642983,27.472578393659944,51.81883795398436,Inside,Stationary,,0.197,1.984
111,1672962900166,50.8112331,-0.1039771,60.900001525878906,50.811166722521314,-0.1044602500840419,62.10833740234375,4.263348620642983,55.83549808001044,51.8505040790489,Inside,Stationary,,0.637,2.104
112,1672962901167,50.8112277,-0.1040244,60.900001525878906,50.811166722521314,-0.1044602500840385,62.10833740234375,4.263348620642983,80.83481039117021,51.88215087678455,Inside,Stationary,,0.963,2.029
113,1672962902161,50.8112237,-0.1040591,60.900001525878906,50.811166722521314,-0.1044602500840402,62.10821533203125,4.263348620642983,103.7862360495431,51.91061649909468,Inside,Stationary,,1.181,1.763
114,1672962903176,50.81122,-0.1040919,60.900001525878906,50.811166722521314,-0.1044602500840391,62.10821533203125,4.263348620642983,128.6226202940943,51.94222667220127,Inside,Stationary,,1.435,1.448
115,1672962904270,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840391,62.10821533203125,4.263348620642983,152.26027772578573,51.97381762018692,Inside,Stationary,,1.655,1.167
116,1672962905331,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840397,62.10821533203125,4.263348620642983,179.62496809994423,52.0085454997712,Inside,Stationary,,1.541,0.714
117,1672962906392,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840395,62.10821533203125,4.263348620642983,204.19536558826644,52.04009618891676,Inside,Stationary,,1.473,0.38
118,1672962907471,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.104460250084041,62.10821533203125,4.263348620642983,229.58283759953576,52.07162776120461,Inside,Stationary,,1.181,0.183
119,1672962908526,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840393,62.10821533203125,4.263348620642983,254.35716842372904,52.10314025134693,Inside,Stationary,,0.834,0.155
120,1672962909595,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840394,62.10821533203125,4.263348620642983,278.3231768158887,52.13463369394682,Inside,Stationary,,0.527,0.396
121,1672962910664,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840404,62.10821533203125,4.263348620642983,300.67813391044524,52.16610812349581,Inside,Stationary,,0.174,0.578
122,1672962911737,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840388,62.10821533203125,4.263348620642983,322.92063672046066,52.19756357439336,Inside,Stationary,,-0.079,0.908
123,1672962912792,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840378,62.10821533203125,4.263348620642983,348.6408238842544,52.229000080918034,Inside,Stationary,,1.994,1.035
124,1672962913874,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840364,62.10821533203125,4.263348620642983,14.851365029678108,52.26041767726846,Inside,Stationary,,2.117,0.673
125,1672962914937,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840362,62.10821533203125,4.263348620642983,42.349538404119016,52.29181639752855,Inside,Stationary,,1.929,0.058
126,1672962915987,50.8112169,-0.104119,60.900001525878906,50.811166722521314,-0.1044602500840352,62.10821533203125,4.263348620642983,71.49951721570255,52.32319627567264,Inside,Stationary,,1.534,-0.089
127,1672962916160,50.8112447,-0.1039857,60.900001525878906,50.811166722521314,-0.1044602500840357,62.0859375,4.263348620642983,76.68888689377951,52.32946999323178,Inside,Stationary,,1.448,-0.084
128,1672962917168,50.8112398,-0.1040227,60.900001525878906,50.811166722521314,-0.1044602500840392,62.0859375,4.263348620642983,101.78544595686908,52.3608273055551,Inside,Stationary,,0.991,-0.116
129,1672962918162,50.8112276,-0.1041097,60.900001525878906,50.811166722521314,-0.1044602500840434,62.0859375,4.263348620642983,123.33296284083168,52.38903283930128,Inside,Stationary,,0.617,0.21
130,1672962919161,50.8112116,-0.1042222,60.900001525878906,50.811166722521314,-0.1044602500840441,62.0859375,4.263348620642983,147.9726832171167,52.42035452176734,Inside,Stationary,,0.246,0.484
131,1672962920160,50.8111964,-0.1043278,60.900001525878906,50.811166722521314,-0.1044602500840433,60.0238037109375,4.263348620642983,173.61725259113416,52.45165750038685,Inside,Stationary,,0.014,0.946
132,1672962921273,50.8112179,-0.1041232,60.900001525878906,50.811166722521314,-0.1044602500840432,60.0238037109375,4.263348620642983,200.7846875988712,52.48294180862324,Inside,Stationary,,0.047,1.423
133,1672962922330,50.8112179,-0.1041232,60.900001525878906,50.811166722521314,-0.1044602500840452,60.0238037109375,4.263348620642983,229.7670516317378,52.51420747985638,Inside,Stationary,,0.412,1.851
134,1672962923172,50.8112179,-0.1041232,60.900001525878906,50.811166722521314,-0.1044602500840462,62.08599853515625,4.263348620642983,252.75075455827573,52.53920662055302,Inside,Stationary,,0.827,2.018
135,1672962924176,50.81121,-0.1041353,60.900001525878906,50.811166722521314,-0.1044602500840498,62.0859375,4.263348620642983,274.68482152492845,52.57043882893728,Inside,Stationary,,1.34,1.837
136,1672962925172,50.8112065,-0.1041454,60.900001525878906,50.811166722521314,-0.1044602500840544,62.0859375,4.263348620642983,296.44811657209743,52.60165249321778,Inside,Stationary,,1.606,1.314
137,1672962926238,50.8112029,-0.1041559,60.900001525878906,50.811166722521314,-0.1044602500840561,62.0859375,4.263348620642983,320.11216227901195,52.63284764638442,Inside,Stationary,,1.757,1.043
138,1672962927330,50.8112029,-0.1041559,60.900001525878906,50.811166722521314,-0.1044602500840576,62.0859375,4.263348620642983,347.0839728004214,52.66402432132829,Inside,Stationary,,1.701,0.602
139,1672962928395,50.8112029,-0.1041559,60.900001525878906,50.811166722521314,-0.1044602500840562,62.0859375,4.263348620642983,14.018370110870364,52.69518255084925,Inside,Stationary,,1.526,0.226
140,1672962929470,50.8112029,-0.1041559,60.900001525878906,50.811166722521314,-0.1044602500840565,62.0859375,4.263348620642983,43.37589529983245,52.72943533788589,Inside,Stationary,,1.071,0.042
141,1672962930527,50.8112029,-0.1041559,60.900001525878906,50.811166722521314,-0.104460250084057,62.0859375,4.263348620642983,71.09117044206789,52.76366588891649,Inside,Stationary,,0.631,0.058
142,1672962931591,50.8112029,-0.1041559,60.900001525878906,50.811166722521314,-0.1044602500840552,62.0859375,4.263348620642983,95.84287239232208,52.794765312359466,Inside,Stationary,,0.324,0.38
143,1672962932670,50.8112029,-0.1041559,60.900001525878906,50.811166722521314,-0.1044602500840525,62.0859375,4.263348620642983,118.76536202249996,52.82584642708267,Inside,Stationary,,0.225,0.92
144,1672962933731,50.8112029,-0.1041559,60.900001525878906,50.811166722521314,-0.1044602500840537,62.0859375,4.263348620642983,139.89612907756043,52.85690926537786,Inside,Stationary,,0.199,1.305
